"Name","longitude","latitude","time.bin","region","bio4","bio10","bio12","bio15","presence","tr.abcd","tr.abce","tr.abde","tr.acde","tr.bcde","test.e","test.d","test.c","test.b","test.a"
"americana",-88.244,46.83,"modern","americanaTrain",1037.15484261792,17.1199997266134,837,22.5192728523019,1,1,1,1,0,1,0,0,0,1,0
"americana",-84.742,45.312,"modern","americanaTrain",995.833091309015,17.9698333740234,824,25.4379260714251,1,1,1,1,0,1,0,0,0,1,0
"americana",-151.181,61.959,"modern","americanaTrain",1074.60468132475,13.0398151079814,626,47.9453364061715,1,1,1,1,0,1,0,0,0,1,0
"americana",-145.538,68.127,"modern","americanaTrain",1579.82418219436,11.4570001761119,156,58.3476879590526,1,1,1,0,1,1,0,0,1,0,0
"americana",-122.6,59,"modern","americanaTrain",1403.67083556983,14.9633335272471,472,66.0414684681687,1,1,1,0,1,1,0,0,1,0,0
"americana",-123.474,58.518,"modern","americanaTrain",1084.21315146499,13.2785002390544,566,69.4512731539319,1,0,1,1,1,1,1,0,0,0,0
"americana",-133.346,57.597,"modern","americanaTrain",570.362971593177,11.1070777575175,2561,37.5958730002748,1,1,1,1,1,0,0,0,0,0,1
"americana",-156.517,63.133,"modern","americanaTrain",1261.0163309354,12.666166305542,448,49.9733560217954,1,1,0,1,1,1,0,1,0,0,0
"americana",-133.45,57.15,"modern","americanaTrain",528.422704834344,12.5041666825612,3117,40.317775992478,1,0,1,1,1,1,1,0,0,0,0
"americana",-153.267,63.383,"modern","americanaTrain",1364.7416186699,14.0764995416005,367,73.1847274470962,1,1,1,1,0,1,0,0,0,1,0
"americana",-126.75,65.283,"modern","americanaTrain",1625.14455263779,14.4601667722066,293,51.3660356617456,1,0,1,1,1,1,1,0,0,0,0
"americana",-133.181,55.675,"modern","americanaTrain",478.602051019344,12.3814999262492,3593,37.2422090969319,1,1,1,1,1,0,0,0,0,0,1
"americana",-149.53,64.25,"modern","americanaTrain",1418.32252035775,14.1030000050863,389,65.7668487402714,1,1,0,1,1,1,0,1,0,0,0
"americana",-148.66,64.65,"modern","americanaTrain",1438.27991429703,14.7744998931885,293,63.7606258578694,1,1,1,0,1,1,0,0,1,0,0
